Order Date,Segment,Country,City,State,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
2017-11-19,Consumer,United States,Los Angeles,California,West,FUR-FU-10002685,Furniture,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,1,0.0,7.106
2016-11-04,Consumer,United States,San Francisco,California,West,FUR-FU-10004020,Furniture,Advantus Panel Wall Acrylic Frame,38.29,7,0.0,16.465
2017-12-14,Home Office,United States,San Diego,California,West,FUR-FU-10004963,Furniture,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,3,0.0,11.025
2017-12-14,Home Office,United States,San Diego,California,West,OFF-BI-10000174,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14,0.2,22.736
2017-12-14,Home Office,United States,San Diego,California,West,OFF-EN-10000461,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,5,0.0,20.539
2017-11-12,Home Office,United States,Glendale,Arizona,West,TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,41.6,4,0.2,13.0
2017-11-12,Home Office,United States,Glendale,Arizona,West,OFF-PA-10002160,Office Supplies,Xerox 1978,23.12,5,0.2,8.381
2017-11-12,Home Office,United States,Glendale,Arizona,West,FUR-CH-10004875,Furniture,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.965
2017-11-12,Home Office,United States,Glendale,Arizona,West,FUR-FU-10000305,Furniture,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,2,0.2,-5.678
2017-11-12,Home Office,United States,Glendale,Arizona,West,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.693
2017-11-12,Home Office,United States,Glendale,Arizona,West,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,671.984,2,0.2,50.399
2016-08-18,Corporate,United States,New York City,New York,East,TEC-PH-10000439,Technology,GE DSL Phone Line Filter,39.99,1,0.0,11.597
2017-06-27,Home Office,United States,Watertown,New York,East,FUR-CH-10002647,Furniture,"Situations Contoured Folding Chairs, 4/Set",191.646,3,0.1,31.941
2017-05-04,Consumer,United States,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,DXL Angle-View Binders with Locking Rings by Samsill,2.313,1,0.7,-1.928
2015-12-24,Consumer,United States,Los Angeles,California,West,OFF-BI-10001097,Office Supplies,Avery Hole Reinforcements,19.936,4,0.2,7.227
2015-12-24,Consumer,United States,Los Angeles,California,West,OFF-FA-10004854,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.0,21.582
2017-04-26,Home Office,United States,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Strathmore Photo Mount Cards,20.34,3,0.0,9.356
2017-04-26,Home Office,United States,Seattle,Washington,West,OFF-LA-10002034,Office Supplies,Avery 478,39.28,8,0.0,19.247
2017-12-16,Corporate,United States,Oceanside,California,West,FUR-CH-10002774,Furniture,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.176
2017-12-16,Corporate,United States,Oceanside,California,West,FUR-CH-10003817,Furniture,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074
2017-12-16,Corporate,United States,Oceanside,California,West,OFF-BI-10002949,Office Supplies,Prestige Round Ring Binders,24.32,5,0.2,8.208
2017-12-16,Corporate,United States,Oceanside,California,West,FUR-FU-10002445,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,7.584
2014-12-27,Consumer,United States,Skokie,Illinois,Central,FUR-FU-10001473,Furniture,DAX Wood Document Frame,32.952,6,0.6,-19.771
2014-12-27,Consumer,United States,Skokie,Illinois,Central,OFF-ST-10002562,Office Supplies,Staple magnet,30.016,4,0.2,3.002
2017-11-06,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002118,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,3,0.2,43.714
2017-11-06,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10001800,Office Supplies,Xerox 220,31.104,6,0.2,10.886
2017-11-06,Consumer,United States,Fayetteville,North Carolina,South,OFF-BI-10002827,Office Supplies,Avery Durable Poly Binders,13.272,8,0.7,-10.618
2017-11-06,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10004671,Furniture,"Executive Impressions 12"" Wall Clock",28.272,2,0.2,6.361
2017-11-06,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10000736,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,259.136,4,0.2,-51.827
2017-12-16,Consumer,United States,Tulsa,Oklahoma,Central,OFF-BI-10004656,Office Supplies,Peel & Stick Add-On Corner Pockets,10.8,5,0.0,5.184
2015-05-07,Consumer,United States,Allen,Texas,Central,FUR-TA-10001095,Furniture,Chromcraft Round Conference Tables,244.006,2,0.3,-31.372
2015-05-07,Consumer,United States,Allen,Texas,Central,OFF-PA-10000213,Office Supplies,Xerox 198,15.936,4,0.2,5.378
2017-12-04,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001797,Furniture,"Safco Chair Connectors, 6/Carton",188.552,7,0.3,-2.694
2017-10-03,Consumer,United States,Rochester,New York,East,OFF-ST-10002214,Office Supplies,X-Rack File for Hanging Folders,22.58,2,0.0,5.871
2014-01-13,Consumer,United States,Mount Pleasant,South Carolina,South,FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,545.94,6,0.0,87.35
2015-06-12,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003848,Office Supplies,Xerox 1997,20.736,4,0.2,7.258
2015-06-12,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003623,Furniture,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,2,0.2,4.33
2014-07-12,Consumer,United States,Seattle,Washington,West,FUR-CH-10001797,Furniture,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.853
2014-07-12,Consumer,United States,Seattle,Washington,West,OFF-BI-10003094,Office Supplies,Self-Adhesive Ring Binder Labels,11.264,4,0.2,3.802
2014-12-06,Consumer,United States,Springfield,Oregon,West,OFF-ST-10002205,Office Supplies,File Shuttle I and Handi-File,53.424,3,0.2,4.675
2014-12-06,Consumer,United States,Springfield,Oregon,West,FUR-TA-10003238,Furniture,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.804
2016-05-25,Home Office,United States,Columbus,Georgia,South,FUR-FU-10000755,Furniture,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0.0,6.24
2016-05-25,Home Office,United States,Columbus,Georgia,South,OFF-PA-10002893,Office Supplies,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.293
2016-05-25,Home Office,United States,Columbus,Georgia,South,OFF-ST-10000689,Office Supplies,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0.0,152.118
2016-02-21,Corporate,United States,Los Angeles,California,West,TEC-AC-10004227,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.0,0.779
2016-02-21,Corporate,United States,Los Angeles,California,West,OFF-BI-10000174,Office Supplies,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,6.496
2016-02-21,Corporate,United States,Los Angeles,California,West,OFF-ST-10001809,Office Supplies,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.983
2016-02-21,Corporate,United States,Los Angeles,California,West,OFF-BI-10002309,Office Supplies,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,0.2,10.937
2016-10-02,Corporate,United States,New York City,New York,East,OFF-AP-10004532,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.589
2017-03-11,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10003091,Office Supplies,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0.0,421.082
2016-09-09,Consumer,United States,Stockton,California,West,OFF-BI-10004654,Office Supplies,VariCap6 Expandable Binder,55.36,4,0.2,18.684
2014-07-14,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10000760,Office Supplies,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.291
2014-06-21,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-EN-10001539,Office Supplies,Staple envelope,24.896,4,0.2,8.402
2014-06-21,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000550,Furniture,Stacking Trays by OIC,3.984,1,0.2,0.647
2014-06-21,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968,4,0.2,28.79
2014-06-21,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-MA-10004521,Technology,Epson Perfection V600 Photo Scanner,206.991,3,0.7,-172.493
2014-06-21,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10003860,Office Supplies,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416,2,0.2,3.886
2014-06-21,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000069,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.006,2,0.7,-7.205
2015-07-05,Home Office,United States,Sterling Heights,Michigan,Central,OFF-BI-10003655,Office Supplies,Durable Pressboard Binders,19.0,5,0.0,8.93
2017-12-16,Home Office,United States,Rochester,New York,East,OFF-BI-10001628,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376,4,0.2,10.43
2016-09-08,Home Office,United States,New York City,New York,East,OFF-AP-10003779,Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0.0,62.244
2014-05-17,Home Office,United States,Eau Claire,Wisconsin,Central,OFF-BI-10000666,Office Supplies,Surelock Post Binders,91.68,3,0.0,45.84
2017-10-13,Consumer,United States,New York City,New York,East,OFF-AP-10000828,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,904.9,5,0.0,253.372
2014-10-24,Consumer,United States,Rancho Cucamonga,California,West,OFF-BI-10002706,Office Supplies,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272,3,0.2,11.138
2016-12-05,Consumer,United States,Murray,Kentucky,South,FUR-FU-10004748,Furniture,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.81
2016-07-25,Corporate,United States,Toledo,Ohio,East,OFF-AP-10000026,Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.2,27.437
2017-04-17,Home Office,United States,Louisville,Colorado,West,OFF-BI-10000773,Office Supplies,Insertable Tab Post Binder Dividers,12.03,5,0.7,-9.223
2017-04-17,Home Office,United States,Louisville,Colorado,West,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,2549.985,5,0.7,-3399.98
2017-04-17,Home Office,United States,Louisville,Colorado,West,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,21.594,2,0.7,-15.836
2017-04-17,Home Office,United States,Louisville,Colorado,West,OFF-BI-10003355,Office Supplies,Cardinal Holdit Business Card Pockets,8.964,6,0.7,-6.574
2017-04-17,Home Office,United States,Louisville,Colorado,West,OFF-PA-10002005,Office Supplies,Xerox 225,20.736,4,0.2,7.258
2015-09-17,Home Office,United States,New York City,New York,East,FUR-TA-10004154,Furniture,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22,2,0.4,-103.266
2016-08-23,Home Office,United States,Pharr,Texas,Central,OFF-ST-10002743,Office Supplies,SAFCO Boltless Steel Shelving,727.296,8,0.2,-172.733
2016-08-23,Home Office,United States,Pharr,Texas,Central,FUR-FU-10004973,Furniture,Flat Face Poster Frame,22.608,3,0.6,-10.174
2016-08-23,Home Office,United States,Pharr,Texas,Central,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,7,0.2,-33.32
2015-11-08,Consumer,United States,West Jordan,Utah,West,OFF-FA-10002701,Office Supplies,Alliance Rubber Bands,5.04,3,0.0,0.202
2015-11-08,Consumer,United States,West Jordan,Utah,West,OFF-PA-10001125,Office Supplies,Xerox 1988,92.94,3,0.0,41.823
2015-11-08,Consumer,United States,West Jordan,Utah,West,FUR-FU-10004090,Furniture,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0.0,22.008
2015-11-08,Consumer,United States,West Jordan,Utah,West,OFF-BI-10001510,Office Supplies,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65
2017-11-17,Consumer,United States,Brownsville,Texas,Central,FUR-BO-10002202,Furniture,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.733,2,0.32,-14.459
2015-11-08,Consumer,United States,New York City,New York,East,OFF-BI-10001922,Office Supplies,Storex Dura Pro Binders,52.272,11,0.2,17.642
2015-11-08,Consumer,United States,New York City,New York,East,OFF-PA-10001667,Office Supplies,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073
2017-04-22,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001488,Furniture,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0
2014-08-24,Corporate,United States,Billings,Montana,West,OFF-BI-10002799,Office Supplies,"SlimView Poly Binder, 3/8""",8.288,2,0.2,2.694
2017-12-17,Consumer,United States,Chesapeake,Virginia,South,FUR-CH-10003846,Furniture,Hon Valutask Swivel Chairs,504.9,5,0.0,80.784
2016-03-24,Corporate,United States,Gresham,Oregon,West,TEC-PH-10003691,Technology,BlackBerry Q10,403.168,4,0.2,25.198
2015-09-21,Corporate,United States,Lincoln Park,Michigan,Central,FUR-BO-10000468,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,4,0.0,31.091
2015-09-21,Corporate,United States,Lincoln Park,Michigan,Central,OFF-AR-10001044,Office Supplies,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,7.537
2016-11-21,Consumer,United States,Gresham,Oregon,West,FUR-CH-10003833,Furniture,Novimex Fabric Task Chair,195.136,4,0.2,-12.196
2017-09-16,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004355,Office Supplies,Xerox 231,20.736,4,0.2,7.258
2015-06-11,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003038,Technology,Kingston Digital DataTraveler 16GB USB 2.0,53.7,6,0.0,10.203
2015-06-11,Consumer,United States,Monroe,Louisiana,South,OFF-BI-10002799,Office Supplies,"SlimView Poly Binder, 3/8""",36.26,7,0.0,16.68
2015-06-11,Consumer,United States,Monroe,Louisiana,South,OFF-AR-10003582,Office Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764
2015-06-11,Consumer,United States,Monroe,Louisiana,South,OFF-PA-10004451,Office Supplies,Xerox 222,32.4,5,0.0,15.552
2015-06-11,Consumer,United States,Monroe,Louisiana,South,FUR-FU-10004666,Furniture,DAX Clear Channel Poster Frame,29.16,2,0.0,10.789
2017-10-03,Corporate,United States,Pasadena,California,West,FUR-TA-10001520,Furniture,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.423
2016-05-05,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004270,Furniture,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344
2017-09-11,Home Office,United States,Long Beach,California,West,OFF-PA-10003172,Office Supplies,Xerox 1996,12.96,2,0.0,6.221
2017-09-11,Home Office,United States,Long Beach,California,West,OFF-EN-10002312,Office Supplies,#10 Self-Seal White Envelopes,22.18,2,0.0,10.868
2017-09-11,Home Office,United States,Long Beach,California,West,FUR-CH-10002320,Furniture,Hon Pagoda Stacking Chairs,2054.272,8,0.2,256.784
2015-04-30,Consumer,United States,Troy,Ohio,East,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5,0.4,-255.743
2017-11-06,Home Office,United States,Minneapolis,Minnesota,Central,OFF-AR-10001216,Office Supplies,Newell 339,13.9,5,0.0,3.614
2017-11-06,Home Office,United States,Minneapolis,Minnesota,Central,OFF-PA-10003127,Office Supplies,Easy-staple paper,26.38,1,0.0,12.135
2014-09-30,Consumer,United States,Seattle,Washington,West,OFF-BI-10003910,Office Supplies,DXL Angle-View Binders with Locking Rings by Samsill,43.176,7,0.2,13.493
2017-04-02,Home Office,United States,Columbus,Georgia,South,FUR-TA-10004534,Furniture,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.006
2017-04-02,Home Office,United States,Columbus,Georgia,South,TEC-AC-10000892,Technology,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6
2017-10-06,Home Office,United States,Meridian,Idaho,West,FUR-FU-10003247,Furniture,36X48 HARDFLOOR CHAIRMAT,41.96,2,0.0,2.937
2017-10-06,Home Office,United States,Meridian,Idaho,West,OFF-AP-10004336,Office Supplies,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84,4,0.0,66.074
2017-10-06,Home Office,United States,Meridian,Idaho,West,OFF-PA-10001295,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.211
2016-04-09,Home Office,United States,Detroit,Michigan,Central,TEC-PH-10002555,Technology,Nortel Meridian M5316 Digital phone,517.9,2,0.0,134.654
2016-04-09,Home Office,United States,Detroit,Michigan,Central,OFF-BI-10000831,Office Supplies,Storex Flexible Poly Binders with Double Pockets,5.28,2,0.0,2.429
2015-08-28,Corporate,United States,Chicago,Illinois,Central,TEC-CO-10001046,Technology,Canon Imageclass D680 Copier / Fax,2799.96,5,0.2,874.988
2017-10-19,Corporate,United States,San Francisco,California,West,OFF-EN-10002973,Office Supplies,Ampad #10 Peel & Seel Holiday Envelopes,8.96,2,0.0,4.301
2017-10-19,Corporate,United States,San Francisco,California,West,OFF-LA-10001641,Office Supplies,Avery 518,31.5,10,0.0,15.12
2017-10-19,Corporate,United States,San Francisco,California,West,FUR-FU-10003878,Furniture,"Linden 10"" Round Wall Clock, Black",30.56,2,0.0,10.39
2017-10-19,Corporate,United States,San Francisco,California,West,FUR-TA-10003837,Furniture,Anderson Hickey Conga Table Tops & Accessories,24.368,2,0.2,-3.351
2016-11-07,Corporate,United States,Newark,Ohio,East,TEC-AC-10002800,Technology,Plantronics Audio 478 Stereo USB Headset,119.976,3,0.2,22.496
2017-03-03,Consumer,United States,Dallas,Texas,Central,OFF-PA-10001307,Office Supplies,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,8,0.2,9.744
2015-11-27,Corporate,United States,Newark,Delaware,East,TEC-PH-10002350,Technology,Apple EarPods with Remote and Mic,83.97,3,0.0,23.512
2015-11-27,Corporate,United States,Newark,Delaware,East,TEC-AC-10000397,Technology,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3,0.0,7.348
2017-03-13,Home Office,United States,Albuquerque,New Mexico,West,OFF-ST-10000615,Office Supplies,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8,0.0,25.424
2017-03-13,Home Office,United States,Albuquerque,New Mexico,West,TEC-PH-10004531,Technology,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8,0.2,49.258
2017-03-13,Home Office,United States,Albuquerque,New Mexico,West,TEC-AC-10004001,Technology,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5,0.0,88.13
2017-03-13,Home Office,United States,Albuquerque,New Mexico,West,OFF-PA-10001534,Office Supplies,Xerox 230,45.36,7,0.0,21.773
2017-03-13,Home Office,United States,Albuquerque,New Mexico,West,OFF-PA-10001815,Office Supplies,Xerox 1885,288.24,6,0.0,138.355
